customer_id,rate,amount,purpose,period,cus_age,gender,education_level,marital_status,has_children,living_situation,total_experience,income,job_sector,DTI,APR,ccr_tot_mounth_amt,ccr_payed_loan_tot_amt,ccr_act_loan_tot_rest_amt,loan_status
12108,27.881811001740573,,Maintenance,15,24,Male,Unknown/Other,Married,No,Dependent,0,787.6314283395703,Public,26.8921758814303,28.733376487423783,97.35108140653128,620.6671995257047,1969.6304695986853,1
13521,22.79489234842205,300.0,Personal,22,51,Female,Educated,,Yes,Independent,162,659.4582873057018,Public,35.94557641735978,23.620934806344906,57.90292601912439,0.0,0.0,0
50,18.403159768944537,1581.7256439027012,Maintenance,18,47,Female,Educated,Married,Yes,Dependent,116,618.025061638753,Public,33.673635425725045,18.759360882284398,28.973569860074896,9597.737155999312,347.1657458953539,0
9724,17.558084102116972,1482.0998313540545,Maintenance,15,41,Female,Unknown/Other,Married,Yes,Independent,60,764.8260792619624,Private,32.841122001488955,18.915825794674443,71.8223765530351,3578.7868288695618,218.302573350526,0
8379,19.045027177835887,2567.677739053621,Maintenance,20,29,Female,Unknown/Other,Single,No,Independent,99,392.3545472040099,Public,21.31171147970099,20.643285197536247,12.140226849570524,3843.9742611262254,750.2762592259329,0
17316,18.05753766607261,,Maintenance,31,27,Female,Educated,Married,Yes,Independent,67,341.04862926908174,Public,29.133074404282347,20.204117067891943,0.0,8702.02004099255,12.567276560311484,0
8469,18.148403473692227,2681.44571115584,Personal,7,37,Female,Educated,Single,No,Independent,0,619.4926089690047,,26.5212784162388,21.514496668197413,30.67032035581706,7630.787795356623,0.0,0
726,20.668442040613314,2757.134725883805,Maintenance,33,30,Female,Educated,Single,Yes,Independent,170,606.4208834143135,Private,37.53851566366837,22.426266868989806,186.14477315804157,0.0,759.8178307786224,1
8089,18.792406610223374,2286.9806012785925,Maintenance,26,28,Female,Unknown/Other,Single,No,Independent,291,712.2281929164603,Private,28.23055414070107,21.090785083986244,0.0,339.1189778495336,192.1786204402648,0
13241,23.90654109019098,2991.910946794599,Personal,17,43,Male,Educated,Single,Yes,Independent,48,410.6796041390687,Public,40.670291051106354,26.10325003437687,69.40356202025932,5590.46822059781,0.97328706253802,1
10997,18.684213228275503,3761.102285110213,Maintenance,24,18,Female,Unknown/Other,Single,No,Dependent,0,621.6325585486239,Private,42.23888083266387,21.18724441433177,0.0,5101.422342348274,644.3424861662648,1
5004,21.926454204417684,3962.740229463492,Personal,14,40,Female,Educated,Married,No,Dependent,328,765.6120079918833,Private,25.91517234559973,22.1293022506166,32.6000042999943,4966.791369882974,673.3747250607954,0
9286,15.952009885056643,866.3130186272788,Maintenance,20,34,Female,Educated,Single,No,Independent,87,644.5198884617611,Private,45.765477893342805,28.002137693706597,0.0,5890.292243697017,735.4616170304107,1
8418,27.956090759736696,5348.204884287555,Personal,24,49,Male,Unknown/Other,Single,Yes,Dependent,70,342.0615011344663,Public,29.64030074224639,27.573329197228126,121.22211261478994,6568.060508699788,1610.2162580711088,1
4159,21.069876937046256,856.5171473643845,Personal,16,42,Male,Unknown/Other,Married,No,Independent,55,828.6923497020234,Public,23.470909557293304,19.52677239045209,19.270956480173595,11695.808230304852,693.1710092589609,0
10335,29.71884897145415,3343.813493986947,Personal,22,39,Male,Educated,Married,Yes,Dependent,39,454.8344543570488,Private,31.551068866562087,19.06671132263214,128.1676470524421,488.22466476287536,1233.9216374055618,1
15021,20.64569301313059,1093.68113150406,Personal,15,27,Male,Unknown/Other,Married,Yes,Independent,133,899.5454051259724,Public,37.495016008344,21.95693216876705,22.68539930923821,5325.539417420028,0.0,0
92,17.578865708063184,2935.701421878883,Maintenance,14,39,Male,Educated,Married,Yes,Dependent,0,491.5700681073311,Public,40.53494258300672,21.657092433091844,59.10203221980863,86.31488380161545,495.1810545778715,1
5906,14.778482142500549,1914.6139328379652,Personal,3,31,Male,Educated,Married,Yes,Independent,61,480.0884347648624,Private,26.440085949985207,22.501186443840048,24.605857590068982,5694.335449828445,0.0,0
13898,18.90347879034864,1168.7845388979983,Personal,16,36,Female,Educated,Married,Yes,Independent,267,308.9170904121511,Private,23.55558987680962,20.84902843941683,67.56221555028901,8760.514417592536,1589.595868777108,0
15383,24.765184634646083,576.2855470490531,Maintenance,11,37,Female,Unknown/Other,Single,No,Dependent,109,625.9473580664196,Private,39.99949926319032,24.009416355640617,56.321705074590696,0.0,2439.8874354804866,1
2612,22.524845656366832,,Personal,16,23,Female,Educated,Married,No,Independent,216,1200.758576239199,,42.36850210582382,28.318615843434312,70.94624546938695,4872.17237365436,281.1129072240724,1
13496,19.11377511620464,4325.134288821229,Maintenance,22,53,Female,Unknown/Other,Single,Yes,Dependent,172,501.5137300547385,Public,29.04090194043541,24.0423623871666,96.97141832089504,2327.481334889451,0.0,0
611,22.80286155139097,3505.727992990144,Maintenance,40,18,Female,Unknown/Other,Single,Yes,Dependent,153,776.9807348732612,Private,23.82030074026046,21.213291336233898,0.0,0.0,1749.248552024101,0
4705,23.78107682738489,1102.3459809263177,Personal,33,18,Female,Unknown/Other,Married,No,Dependent,0,387.3402709366356,Public,25.147280402960263,23.061013031578558,104.91238881445844,8146.669303533547,68.1202623461412,0
2174,18.135748181923823,,Maintenance,16,44,Female,Unknown/Other,Married,No,Dependent,53,740.6193380172913,Public,28.680055026218717,19.720773442600965,78.15065517550971,12058.71297219373,0.0,0
2629,23.1825016931438,,Maintenance,17,18,Female,Unknown/Other,Single,No,Independent,0,614.6322147938796,,46.572589966456135,23.70281154433263,78.98049606900595,0.0,0.0,1
5706,26.903448389727338,381.4036994641114,Personal,42,43,Male,Educated,Married,No,Dependent,49,536.0597085510848,Public,40.09454388548309,24.84178676059531,98.73505793325508,2402.875222730491,2143.553796696594,1
13182,19.84964081598553,300.0,Maintenance,15,56,Female,Educated,Single,Yes,Independent,233,387.52159068915785,Private,27.12704151710883,21.24178486048485,76.40121247785035,13167.452119887816,102.15644882988994,0
3093,19.976599180608574,1815.5440079703544,Personal,20,31,Female,Unknown/Other,Single,No,Dependent,20,464.62548478318985,Public,32.88213886796697,20.74304571408017,34.82253356597531,9544.503532215836,0.0,0
9820,19.3727374414182,2684.0598158064736,Personal,23,32,Female,Educated,Married,Yes,Dependent,0,239.3492883425864,Public,27.957160666946223,21.95452056587061,0.0,1135.3655809723018,1844.9129656252649,0
8585,21.228976780378964,3410.060675827095,Personal,14,31,Female,Unknown/Other,Married,Yes,Independent,359,209.0576486168286,Private,26.291605460478333,22.264659314641374,102.65233743428396,10466.74238050768,743.2779292768371,0
8582,21.866291222201934,2505.958374350781,Maintenance,8,37,Female,Educated,Married,No,Dependent,101,537.4972737173518,Public,38.95066948561982,23.5410410737572,140.54301470548083,334.069260405583,1749.1441809547855,1
2273,21.436530189709632,,Personal,30,34,Male,Educated,Single,No,Dependent,36,927.29564682831,Public,40.08806365703535,31.88059569733984,38.05622944553018,0.0,0.0,1
15912,19.80963535955296,4578.597539108088,Maintenance,15,41,Male,Educated,Single,No,Independent,174,417.2302463553745,Public,23.434416404224194,19.658097943793116,56.61157365783608,0.0,0.0,0
5068,20.84272468823741,2093.559337881308,Personal,19,32,Male,Unknown/Other,Single,Yes,Dependent,0,245.03129673959376,Public,31.75595723417557,24.995095417385308,76.3426991602646,6319.270893804135,102.18374231423628,0
10696,19.5726195006272,3415.231667231837,Personal,25,67,Female,Educated,Married,Yes,Dependent,121,735.2911286915282,Public,31.424514898938156,23.688721086178223,0.0,2019.876860129696,1000.7859870072936,0
13994,18.63160165130077,,Personal,28,54,Male,Unknown/Other,Single,Yes,Dependent,113,733.8329216252744,Private,38.16756226574413,22.920323886770184,48.827563376796505,1622.8208075070238,2815.225798685267,0
7132,17.72544427932389,4012.687176090068,Maintenance,32,35,Male,Unknown/Other,Married,Yes,Independent,141,540.5737245341684,Private,33.07719758936269,18.637835021366087,52.97808338004705,6911.090001729546,1154.1026832807988,0
7139,24.496447412980988,1245.1930562986645,Maintenance,35,23,Female,Unknown/Other,Married,Yes,Independent,26,555.7111697835023,Public,26.33473043377327,23.997886420594448,83.46457415329385,6864.497560001228,529.7949957111175,0
3446,17.419213037827053,4301.716396008433,Personal,22,51,Male,Educated,,Yes,Independent,178,918.7256752668566,Private,25.52356250440388,23.55754695991109,47.41026385807304,4890.959467365123,0.0,0
4813,15.265496166986098,4112.505503491135,Maintenance,12,37,Male,Educated,Single,Yes,Independent,57,73.0,Public,27.05007680652288,23.54718590159543,36.54038549196702,2644.682849079096,881.0729629018356,0
16930,20.42945003539161,5220.279348857854,Personal,27,44,Female,Educated,Married,Yes,Dependent,53,375.1426633608282,Private,27.23979778412889,20.68212600721677,44.25994356163248,13730.11938748269,1730.3946787443767,0
3494,19.56355469623089,1106.3049415342225,Maintenance,38,49,Female,Educated,Single,Yes,Dependent,175,1133.672170220868,Public,28.04295952116029,20.527302719297072,58.988218087302045,3215.997858149924,0.0,0
7025,18.041465798136755,2945.5215218499206,Maintenance,29,52,Male,Educated,Single,No,Dependent,210,153.56012538325564,Private,31.452937480866098,25.33460127111155,104.97311947544164,7842.288224116784,842.5034186036945,1
2645,18.271289364168545,3086.761264899992,Personal,14,45,Male,Unknown/Other,Married,No,Independent,158,805.3246715837433,Public,29.02850478341343,21.900434102512317,0.0,3772.749153542212,222.1205221718432,0
11194,21.0288228863926,1080.1487187699606,Personal,10,52,Male,Educated,Married,Yes,Dependent,160,982.7167140908592,Private,25.98270759108924,20.669708074038788,0.0,5451.9919765984405,1545.7096315471863,0
4136,18.743459868758908,1199.6487636727895,Personal,37,39,Male,Unknown/Other,Married,Yes,Independent,253,699.7614868646966,,36.25713773103568,28.284552037706288,106.79906944141176,0.0,0.0,1
13859,19.356735003336716,,Maintenance,24,39,Female,Educated,Married,Yes,Dependent,0,251.52280980591672,,23.533135766660354,23.948042640637965,52.1649698923526,8314.022509172632,370.9575010682948,0
10154,20.919542573296116,4309.717064255061,Maintenance,19,49,Male,Educated,Married,No,Independent,0,529.8349891161056,Private,29.70407521193041,22.05125400341605,101.42495655166762,0.0,965.239866439552,1
15726,26.99557662910949,2260.9341090556986,Maintenance,13,44,Male,Unknown/Other,Married,Yes,Independent,79,353.4680923614686,Private,46.35434612844361,26.321032867613944,42.55724388334926,9044.56248913539,2414.0089772219226,1
15155,20.264164375308475,5073.428170559687,Maintenance,31,33,Male,Educated,Single,Yes,Dependent,102,1011.8074318252302,Private,20.793112599757404,21.969265984970253,22.555083054311236,9283.1541611001,0.0,0
11171,22.52071445471686,,Maintenance,23,52,Female,Educated,Single,No,Independent,118,140.13204186620885,Private,38.75757877460286,26.308079470424644,0.0,6563.933694554582,2825.8249813284256,1
13301,20.78301499023573,3201.6667110251265,Maintenance,26,37,Male,Educated,Single,No,Independent,88,873.3322113924667,Private,43.668356664585495,22.72717190966906,218.58991146879796,5558.854763036021,1277.927531458985,1
5499,23.54870292339987,3278.478153683375,Personal,29,43,Male,Unknown/Other,Married,Yes,Dependent,368,974.4691431833462,Public,41.75553766408533,28.04112492300648,40.28066444632282,0.0,298.99037520555515,1
7166,17.11962567047068,2526.213902382512,Personal,19,31,Female,Unknown/Other,Single,No,Independent,83,1063.6898214160074,Private,38.3074456444476,24.681695189034517,80.87611789862852,10565.62225900362,0.0,1
9337,18.820195526781443,3491.060968333314,Maintenance,16,49,Male,Educated,Single,No,Dependent,116,331.6939630411477,Public,26.06931474846153,19.30468379703645,79.36868284483731,2684.4092551362783,500.08171317212674,0
12974,21.436263513615422,872.4749849894142,Personal,19,49,Male,Educated,Single,No,Dependent,33,608.8772743794475,Private,23.049468577370387,20.103826213877163,62.36328131961113,7911.907866926565,990.4913621256832,0
13430,16.842376866222914,1349.641286011894,Maintenance,19,31,Male,Unknown/Other,Single,Yes,Independent,143,670.0299001511761,Private,28.08719793606556,21.68416012635581,40.16865266155413,3903.809472319252,1871.692441235922,0
1309,18.60592434868131,2402.00974317137,Maintenance,18,58,Male,Unknown/Other,Married,No,Dependent,58,192.85763208693908,Public,30.450861542315344,20.98415961554228,23.46159136919814,5452.3862488780815,0.0,0
3426,20.98190912685492,1336.958507368672,Maintenance,20,27,Female,Unknown/Other,Married,Yes,Independent,139,626.2850373335923,Private,26.53234649135551,19.777286199551167,35.348531716231655,3354.479730684636,2050.84315657114,0
4659,16.11055042873369,2254.0235761156914,Personal,18,28,Male,Educated,Single,Yes,Dependent,182,678.2000344240653,Private,40.31760363158975,26.75362504390065,61.89140926271752,9108.356669348825,2563.2139675346957,1
778,17.783111374491938,,Personal,4,56,Female,Educated,Single,Yes,Independent,113,931.571757459728,Private,32.41130725994127,21.931404049023964,104.62841816349012,8756.046131308036,0.0,0
7754,23.48698100064217,,Maintenance,21,45,Female,Unknown/Other,Single,Yes,Independent,11,81.35223052406354,Private,29.433816403098064,21.85458484905976,18.80670997243041,3009.884525822057,565.7696568229943,0
7254,19.03374595303807,2430.5722491918705,Maintenance,16,50,Female,Educated,Married,No,Independent,184,661.488756227394,Private,31.04024861042605,21.92462098003368,103.96551502371446,3960.5377205013783,1971.226623443358,0
9644,18.674682575057297,,Personal,31,42,Male,Unknown/Other,Single,Yes,Dependent,79,378.6636922489192,Private,27.32795594083991,22.560862632448792,64.00405349695535,0.0,0.0,0
13390,18.62629720038102,2693.4962458797,Personal,24,27,Male,Educated,Married,No,Independent,0,525.6493759112202,Public,29.20268909179001,16.8068181353338,69.29278797585127,14373.34160754108,0.0,0
17027,13.136672440813552,2967.114437376236,Maintenance,27,52,Male,Educated,Married,No,Dependent,354,838.4428269576856,Public,26.58425353029603,22.31679033130064,1.0579918770092434,1188.6151363506556,0.0,0
3828,17.402056183840187,2413.123873797577,Personal,29,45,Female,Educated,,Yes,Independent,122,775.9071165543664,Private,24.835258255628943,19.888771301166628,0.0,10249.63437053769,2872.022334655884,0
4021,18.89501983127679,4238.842320573504,Maintenance,27,18,Male,Unknown/Other,Married,No,Dependent,149,376.9734736419116,Public,22.958778835451845,21.012914311539586,42.6526266027479,8258.584090605416,1237.793417713924,0
15467,24.39800427108472,2341.4635519900853,Personal,26,50,Male,Educated,Married,No,Dependent,73,513.4201953648485,Public,38.88815965549269,25.23207068778727,73.36604110333207,4328.5325460687845,741.8265455000756,1
6199,22.508921259908792,2122.2467675077933,Maintenance,24,50,Male,Educated,Married,Yes,Independent,212,1056.2859547803107,Public,28.93838794912533,18.910352792062003,0.0,0.0,0.0,0
541,19.232340951873454,1897.5605631310575,Personal,3,36,Male,Educated,,Yes,Dependent,104,951.827188560712,Public,27.11943397708093,19.927264014702736,3.9552479928969575,7523.882434571085,365.2690188566918,0
9128,20.61175774167764,3889.9025907335263,Maintenance,19,29,Male,Educated,Single,No,Dependent,120,553.3860433487523,Private,31.738232106188565,22.48938746251312,49.57749518404658,9834.315645474288,1427.4027234036776,0
14642,21.53196225068628,3710.051424657363,Personal,6,48,Male,Educated,Single,Yes,Independent,200,231.14211882611653,Public,29.27379899442886,19.01786029707651,42.35186294252462,0.0,0.0,0
4288,19.43367592739951,300.0,Personal,25,40,Male,Educated,Married,Yes,Dependent,25,841.5326104542713,Public,30.93045906405382,20.076350079963422,74.54516106952998,0.0,0.0,0
1995,24.38001527270714,3715.633419324183,Maintenance,28,39,Female,Unknown/Other,Married,No,Independent,210,833.27215307483,Public,23.00500730160613,20.808392211739484,52.4447580694948,6574.558949066895,179.05952219955418,0
3686,25.34234065488392,1493.1841699404329,Personal,15,18,Male,Unknown/Other,,Yes,Independent,0,362.33918098845095,,38.30117256645266,22.98176125586844,0.0,2088.6736298277383,0.0,1
16983,19.580561756417943,1070.0196555732953,Maintenance,24,35,Female,Unknown/Other,Single,No,Dependent,66,141.40123725111528,,33.34388570751031,19.100096629801712,91.37047702865402,8832.856017002892,0.0,0
13690,19.81684094906289,3510.9116453651814,Personal,19,36,Male,Educated,Single,No,Dependent,107,490.0659633111153,Public,33.66571389828748,19.569815841558324,14.831695716574613,1850.0959222099225,1146.5744338180862,0
4009,21.01600942512704,1516.7287451948505,Maintenance,30,48,Female,Unknown/Other,Single,Yes,Dependent,97,715.8996289188011,Public,29.531224431512783,18.800691846653383,58.87186920464461,2390.1183925025634,765.7296449546388,0
65,21.2717654240702,4660.235281494895,Maintenance,22,39,Female,Unknown/Other,Single,No,Independent,153,128.94077878304552,Private,23.515012029495185,23.07388445260836,0.0,8592.674365456242,415.720847228577,0
691,19.77298486589615,1527.6209298583851,Maintenance,29,32,Female,Educated,Single,Yes,Dependent,144,1106.7990058834805,,34.68921901262049,21.02211866114174,120.16977543583153,9988.38162564586,0.0,0
15210,19.92708398079921,333.5606972382161,Maintenance,18,59,Female,Unknown/Other,Married,Yes,Dependent,99,406.6732790755185,Private,51.501601766183015,26.09255169139968,17.043723756904,0.0,354.8721401126355,1
11454,20.01239241629604,300.0,Maintenance,13,47,Male,Educated,Married,No,Dependent,205,313.57810429466645,Public,25.37523815273867,21.23431434794916,27.86932328646519,0.0,0.0,0
126,22.083404868932003,2842.4788423474943,Maintenance,12,49,Female,Educated,Single,Yes,Independent,0,280.77771169902263,Public,37.93011753524627,24.47649615414989,144.58871458438273,1920.3711229897383,565.2718827457538,1
12076,29.2262665372997,2567.0803302780714,Personal,25,52,Male,Educated,Married,No,Dependent,98,654.4079759694068,Private,39.284835228160176,24.98394346726213,101.56635301017673,0.0,2207.298201024985,1
551,21.609439654011343,300.0,Maintenance,18,41,Female,Educated,Married,Yes,Independent,184,978.2592127051264,Public,30.491764095236984,18.956587561178623,0.0,0.0,713.7639630140657,0
14556,27.152078312068102,,Maintenance,43,36,Male,Educated,Married,No,Independent,126,581.7214493671753,Private,37.99445697092455,18.73810060424824,0.0,8867.213538233322,958.597091269772,1
16356,24.155231501663103,4522.660659989882,Maintenance,32,47,Female,Unknown/Other,Single,No,Dependent,261,653.9702490872716,Private,32.71025885092094,29.890049516940223,35.15513907305501,0.0,664.4571544871509,1
1563,19.446146131043584,2062.2053016459395,Maintenance,17,18,Female,Unknown/Other,Married,Yes,Independent,44,138.5616393962402,Public,35.75541754581844,21.402965426796136,15.612737189221424,2948.3298783797045,979.317971102102,0
6165,21.69176171468072,,Maintenance,19,41,Female,Unknown/Other,Single,Yes,Independent,154,312.31117279827856,Private,33.01447376392438,22.728521795119267,66.21384510296166,9994.831435838954,1455.8069982812735,1
10773,18.52395402872312,5721.403194491609,Maintenance,31,29,Male,Educated,Single,Yes,Dependent,131,249.1501031365949,Private,20.693593480346763,24.606967883813496,69.19846703307107,6948.034148524924,878.7708439884029,0
5690,20.571378507963388,5594.72317717348,Personal,15,44,Male,Unknown/Other,Married,No,Independent,114,470.93440917140185,Public,28.846042183327786,23.67418737400777,0.0,0.0,0.0,0
10011,20.68874213393236,4765.446072569586,Maintenance,25,49,Female,Unknown/Other,Single,No,Dependent,198,780.2458123713834,Public,25.67626370070321,20.966189599403695,57.50381678927813,2646.447251234832,485.60980047364944,0
3128,20.63533139717148,2913.428496245447,Personal,9,18,Female,Educated,Married,No,Dependent,315,749.9351804054668,,46.300264060765016,28.526200081965488,67.96042050879217,10000.671494713464,978.325587688319,1
721,18.556265990682864,300.0,Maintenance,37,37,Female,Unknown/Other,Married,No,Dependent,250,234.45345442210083,Private,27.918312821466127,18.48850955786986,20.199042602839807,0.0,957.4938047571328,0
2075,20.44783067815734,4791.698099792731,Maintenance,29,35,Male,Educated,Married,No,Dependent,145,801.6281864764148,Public,32.25318906498028,18.41905669148026,17.584812509674222,14143.388276579642,181.6125287957002,0
1874,16.15225568899955,2425.1009905078563,Maintenance,24,58,Female,Unknown/Other,Single,No,Dependent,143,212.86462939339583,Private,28.03293694391488,19.070746590838837,69.30016783853094,5928.842194440638,2709.784235513207,0
13004,18.051005912857494,4279.080897370789,Personal,16,25,Male,Unknown/Other,Married,No,Dependent,188,73.0,Private,32.065618740148,22.98983897190986,141.9144530054748,1748.393643654083,1030.1623335118318,1
13161,19.23733553423701,1186.450125679345,Maintenance,34,42,Female,Unknown/Other,Married,No,Independent,102,854.3601636070304,Public,32.05805221100347,21.74336386204233,48.374048164971455,5404.025234167964,504.3535692276316,0
12299,18.22727182410634,833.4972476368059,Personal,36,40,Female,Educated,Single,Yes,Dependent,70,292.5949105284207,Public,26.69400310775116,21.010519060534342,25.86648643836552,0.0,121.47068643107995,0
8824,17.293394795685714,3665.5055282505336,Personal,34,55,Female,Unknown/Other,Married,Yes,Dependent,88,595.2453894103378,,42.796658768176805,22.60298614443976,60.37530221748582,141.18115206124185,508.626523446697,1
13246,18.163482744431768,,Personal,20,65,Female,Educated,Married,No,Dependent,189,659.8202886482326,Private,24.16188820751014,22.371752976672603,101.01379042888746,10851.017488961415,0.0,0
11241,21.852401349956143,2007.628183208838,Personal,22,44,Female,Unknown/Other,Married,Yes,Independent,179,670.3375321269361,Private,38.36442259263036,27.339144457516607,267.36,0.0,0.0,1
16153,21.04680678690611,4872.330122109259,Maintenance,12,41,Female,Unknown/Other,Single,No,Dependent,87,699.746964462746,Public,34.734394980845174,26.96686952424335,5.127509907535156,6495.065167602319,1294.6299894376298,1
13752,18.419468526907465,2968.207894784365,Maintenance,42,29,Female,Unknown/Other,Married,Yes,Dependent,0,454.22151692349416,,25.64746994965592,22.842119395895697,16.451089718359583,11968.529024029292,0.0,0
812,20.361023535616606,5995.527414177949,Maintenance,28,39,Female,Unknown/Other,Single,No,Dependent,146,211.3805105318297,Public,22.696820405378222,20.49192846821485,101.18944393112656,7320.124257030944,516.8421869079752,0
9399,18.830298914401343,4623.778918272124,Maintenance,23,34,Female,Educated,Married,No,Dependent,28,73.0,,27.57017622185551,23.66461597355961,0.0,0.0,1369.765009428828,0
5853,17.080684056455617,509.91692186929913,Maintenance,18,21,Female,Unknown/Other,Married,Yes,Dependent,60,203.8540581583875,,26.481870527908143,19.103147192858938,47.28294390296762,316.9586799335393,0.0,0
8305,18.295268543580686,5794.552136430958,Maintenance,24,41,Male,Educated,Single,No,Dependent,189,844.4586517714433,Private,31.04639518467149,20.26044652757416,0.0,8610.58795894099,1561.4788715221648,0
9719,16.52462974671056,3606.3933463993526,Personal,25,49,Female,Unknown/Other,Married,Yes,Dependent,12,1013.75827119953,,19.891161621826647,20.020601482856826,90.36739897936542,0.0,129.91574088133325,0
10632,19.62139768980384,5739.079535962042,Maintenance,20,38,Female,Educated,Married,Yes,Independent,86,618.538170112864,Public,32.134666652690555,20.494572588744948,48.511135185796384,9385.732394703153,811.8326013573094,0
2776,19.630968312792767,1077.1875100098207,Maintenance,25,39,Male,Educated,,Yes,Dependent,96,557.2594621486181,Public,29.22617093099704,22.852159526745385,77.64521242079458,0.0,29.54720754205925,0
11622,17.409628388918147,3770.074961816931,Maintenance,36,34,Female,Unknown/Other,Married,Yes,Independent,226,886.6450905246802,Public,35.93804662517323,24.456668284144715,5.137692177936888,1974.8124281460784,220.6921395072196,0
9867,26.506628100926847,2064.44884913278,Personal,30,22,Female,Educated,Married,No,Independent,198,978.3078363721022,Private,27.27717288906376,21.746143441047245,11.860311590819885,4226.409248306564,0.0,0
5382,20.8898408878243,5581.561534222635,Personal,21,58,Male,Educated,Married,No,Dependent,239,805.1942142742091,Public,27.263363165646098,22.26022616348311,13.702949204686966,0.0,508.781564225913,0
1887,22.48811972619899,3053.2984214098897,Personal,25,18,Female,Educated,Married,Yes,Independent,53,408.0748543338194,Private,43.28995964868338,23.614359508907736,4.3923579738563205,0.0,1692.1045577977898,1
10734,17.803449609164893,4331.479150339636,Maintenance,14,48,Female,Unknown/Other,Single,No,Independent,163,524.1232349985689,Private,22.17144184089361,22.40290242240581,105.52732788409452,694.2138124484777,331.5618757991846,0
9745,19.9297006037721,4039.068429268195,Personal,21,47,Female,Unknown/Other,Single,No,Independent,247,953.0915549207248,Public,29.335642161283342,20.00257386646077,91.73128697332028,2583.0285214968603,1130.1404766855733,0
965,18.30366532000044,1620.9713022852156,Maintenance,31,39,Male,Unknown/Other,Single,Yes,Independent,25,93.65721992396556,,35.5027951038036,19.970591509985415,44.2384877278072,2934.5132633734893,277.1244268848512,0
6358,18.358703375335665,2820.3619652913817,Maintenance,25,34,Male,Unknown/Other,Married,No,Dependent,62,774.5227312288614,Public,30.967089257698763,19.51279578630038,55.95407714591332,12313.180319003204,579.0091909115871,0
5713,24.59320579897475,2723.2166456277,Maintenance,28,35,Male,Unknown/Other,Married,Yes,Dependent,61,472.045873906326,Public,33.273674903700346,26.281816370165348,91.564331613845,0.0,1302.8908411980956,1
11332,24.8879907132058,334.1846612687709,Personal,21,47,Female,Educated,,Yes,Independent,222,1103.9227691055844,,30.687864105601815,25.17577887379992,153.18501041412924,2743.1895204640564,1005.8537203954132,1
7905,20.68242085972834,3807.1753579890574,Maintenance,9,48,Female,Unknown/Other,Married,No,Dependent,95,1127.4214741230055,Private,40.50922731195614,23.923490932475023,53.47002168789652,11897.745593516838,1581.5304401949886,1
12389,16.869263667118854,2127.2212065489857,Personal,32,30,Female,Unknown/Other,Single,No,Independent,109,892.081040989091,Public,25.710810753883088,20.309935008303587,36.44845220051253,1882.6155816654632,2259.175350223368,0
10490,20.655999017107035,,Maintenance,25,42,Female,Unknown/Other,Married,Yes,Independent,176,530.9694150659315,Public,22.180961278854603,22.2198371567727,0.0,5385.07016448045,1692.2159915402074,0
4710,17.844352324710325,3083.729696544554,Maintenance,9,46,Male,Educated,Married,No,Independent,150,1023.7298719702782,Public,25.953780800464997,18.540589734870416,63.89336673856498,14391.838554851194,749.966083021036,0
1916,21.62164642420768,3554.2683084388964,Personal,11,26,Female,Educated,Married,Yes,Dependent,25,601.1252342402512,Private,45.49281994068957,19.12475219310539,129.40296603664896,11936.077338506851,398.8234498515041,1
6190,23.24851533430327,4893.085395349275,Personal,5,26,Male,Educated,Single,Yes,Independent,120,467.9531458408548,Public,28.26435621220801,24.065751917447606,11.838249287103949,0.0,1531.6032231813476,0
13611,16.688663186357807,3225.516174122639,Personal,19,66,Male,Unknown/Other,Married,No,Dependent,145,651.4586441595517,Private,24.07422382917729,16.716228113132768,26.4063135805129,10832.662414349945,0.0,0
8019,18.401317974179147,3681.946936592124,Personal,8,33,Female,Unknown/Other,Married,No,Independent,216,654.589526647743,Private,34.0643635306294,22.284436798301048,0.0,9495.027851491064,0.0,0
13831,22.05557948250709,2651.1971054193573,Personal,21,39,Male,Unknown/Other,Single,Yes,Dependent,128,467.2751535354808,Private,31.95427319109185,19.567491859465196,55.96560450419583,0.0,69.90034689485032,0
5659,18.66017845378675,3595.202813026384,Personal,25,39,Male,Unknown/Other,Married,Yes,Dependent,38,421.6332707866147,Public,27.517785306158974,20.82071101134431,58.33417965323351,0.0,817.1200728896486,0
14686,20.08085441916744,,Personal,20,47,Female,Educated,Single,No,Dependent,297,902.534986787086,Private,45.831135919667474,21.14717811784633,0.0,797.150005235716,485.80900952003344,1
4555,17.60305153393645,1579.9216685757185,Personal,33,25,Female,Educated,Married,Yes,Independent,33,420.6116541736977,Public,24.08843165014792,21.345031609818164,0.0,1220.0488564279617,1436.1314780477053,0
8082,19.23752745056132,,Personal,31,33,Male,Educated,Single,No,Dependent,64,509.1711175888527,Private,32.2104423300198,20.312124070235377,61.64017655190744,0.0,0.0,0
15611,19.105739917618656,4918.396709120354,Maintenance,15,39,Male,Educated,Single,Yes,Dependent,86,560.1331121162272,Private,21.731088429525784,21.57494589723479,61.91269536759818,10151.01986888751,159.57278121603878,0
748,22.655423330928365,713.604929124589,Personal,27,42,Female,Educated,,No,Dependent,223,519.0240490119961,Public,30.190388319473957,24.615539591351503,166.22767280632945,1916.1139835398576,0.0,1
562,19.664001120649203,2516.635094128322,Maintenance,26,52,Male,Educated,Married,No,Independent,0,678.7394580869492,Public,29.612086492020275,21.32455661797072,38.04029806745864,485.1144422617763,1458.205763561804,0
